country,year,LaborRightsPos,LawPos,PracticePos,ccode
"Congo, Dem. Rep.",1990,32.5,24,27.5,490
"Congo, Dem. Rep.",1991,23.5,27,15.5,490
"Congo, Dem. Rep.",1992,29,26.5,21.5,490
"Congo, Dem. Rep.",1993,29.5,27,21.5,490
"Congo, Dem. Rep.",1994,23,25,17,490
"Congo, Dem. Rep.",1995,17,25.5,10.5,490
"Congo, Dem. Rep.",1996,12,23.5,7.5,490
"Congo, Dem. Rep.",1997,12,25,6,490
"Congo, Dem. Rep.",1998,17.25,21.75,14.5,490
"Congo, Dem. Rep.",1999,25.5,25,19.5,490
"Congo, Dem. Rep.",2000,18.5,23.5,14,490
"Congo, Dem. Rep.",2001,20.25,21.75,17.5,490
"Congo, Dem. Rep.",2002,18.75,20.25,17.5,490
"Congo, Rep.",1985,32,23.5,27.5,484
"Congo, Rep.",1986,32,23.5,27.5,484
"Congo, Rep.",1987,34,25.5,27.5,484
"Congo, Rep.",1988,29,23.5,24.5,484
"Congo, Rep.",1989,33.5,25,27.5,484
"Congo, Rep.",1990,31,27,23,484
"Congo, Rep.",1991,31,25.5,24.5,484
"Congo, Rep.",1992,34,28.5,24.5,484
"Congo, Rep.",1993,34,28.5,24.5,484
"Congo, Rep.",1994,32,27,24,484
"Congo, Rep.",1995,26,26.5,18.5,484
"Congo, Rep.",1996,28,27,20,484
"Congo, Rep.",1997,32.5,27,24.5,484
"Congo, Rep.",1998,34,28.5,24.5,484
"Congo, Rep.",1999,32.5,27,24.5,484
"Congo, Rep.",2000,34,27,26,484
"Congo, Rep.",2001,34,27,26,484
"Congo, Rep.",2002,32,25,26,484
Costa Rica,1985,16.75,22.25,13.5,94
Costa Rica,1986,30.5,25.5,24,94
Costa Rica,1987,32.5,25.5,26,94
Costa Rica,1988,29.5,25.5,23,94
Costa Rica,1989,24.25,25.25,18,94
Costa Rica,1990,31,25.5,24.5,94
Costa Rica,1991,25.75,25.25,19.5,94
Costa Rica,1992,27.75,25.25,21.5,94
Costa Rica,1993,22.25,21.75,19.5,94
Costa Rica,1994,17.25,20.25,16,94
Costa Rica,1995,25.75,22.25,22.5,94
Costa Rica,1996,20.75,20.25,19.5,94
Costa Rica,1997,22.25,21.75,19.5,94
Costa Rica,1998,24.25,21.75,21.5,94
Costa Rica,1999,21.75,21.75,19,94
Costa Rica,2000,21.25,22.25,18,94
Costa Rica,2001,18.25,18.75,18.5,94
Costa Rica,2002,19.25,20.25,18,94
Cote d'Ivoire,1985,34,27,26,437
Cote d'Ivoire,1986,35.5,27,27.5,437
Cote d'Ivoire,1987,30.5,25.5,24,437
Cote d'Ivoire,1988,27,27,19,437
Cote d'Ivoire,1989,28,24.5,22.5,437
Cote d'Ivoire,1990,32.25,23.75,27.5,437
Cote d'Ivoire,1991,30.5,24,25.5,437
Cote d'Ivoire,1992,25,25.5,18.5,437
Cote d'Ivoire,1993,25.5,24,20.5,437
Cote d'Ivoire,1994,27.5,24,22.5,437
Cote d'Ivoire,1995,26.5,27,18.5,437
Cote d'Ivoire,1996,30.75,23.75,26,437
Cote d'Ivoire,1997,30,28.5,20.5,437
Cote d'Ivoire,1998,31,27,23,437
Cote d'Ivoire,1999,32.5,27,24.5,437
Cote d'Ivoire,2000,25.5,27,17.5,437
Cote d'Ivoire,2001,28,25,22,437
Cote d'Ivoire,2002,20.25,20.25,19,437
Croatia,1985,35.5,28.5,26,344
Croatia,1986,35.5,28.5,26,344
Croatia,1987,35.5,28.5,26,344
Croatia,1988,34,28.5,24.5,344
Croatia,1989,35.5,27,27.5,344
Croatia,1990,27,28.5,17.5,344
Croatia,1991,17.25,25.25,11,344
Croatia,1992,32.5,28.5,23,344
Croatia,1993,24,17,26,344
Croatia,1994,26,25.5,19.5,344
Croatia,1995,25.75,25.25,19.5,344
Croatia,1996,29.5,27,21.5,344
Croatia,1997,24.5,25.5,18,344
Croatia,1998,19,25.5,12.5,344
Croatia,1999,24,25.5,17.5,344
Croatia,2000,26,25.5,19.5,344
Croatia,2001,24.5,25.5,18,344
Croatia,2002,24.5,27,16.5,344
Cuba,1985,31.5,25,25.5,40
Cuba,1986,22,15,26,40
Cuba,1987,22,15,26,40
Cuba,1988,29,25,23,40
Cuba,1989,30,25,24,40
Cuba,1990,20,15,24,40
Cuba,1991,22,22,19,40
Cuba,1992,12,12,19,40
Cuba,1993,11.5,12,18.5,40
Cuba,1994,10,12,17,40
Cuba,1995,14.5,12,21.5,40
Cuba,1996,24,23.5,19.5,40
Cuba,1997,15.5,12,22.5,40
Cuba,1998,23.5,20,22.5,40
Cuba,1999,14,12,21,40
Cuba,2000,24,24,19,40
Cuba,2001,10,13.5,15.5,40
Cuba,2002,9,10.5,17.5,40
Cyprus,1985,35.5,27,27.5,352
Cyprus,1986,35.5,27,27.5,352
Cyprus,1987,37,28.5,27.5,352
Cyprus,1988,35.5,28.5,26,352
Cyprus,1989,32,25.5,25.5,352
Cyprus,1990,35.5,27,27.5,352
Cyprus,1991,34,25.5,27.5,352
Cyprus,1992,34,27,26,352
Cyprus,1993,35.5,28.5,26,352
Cyprus,1994,35.5,28.5,26,352
Cyprus,1995,32.5,27,24.5,352
Cyprus,1996,31,28.5,21.5,352
Cyprus,1997,32.5,27,24.5,352
Cyprus,1998,31,27,23,352
Cyprus,1999,29.5,27,21.5,352
Cyprus,2000,23.5,27,15.5,352
Cyprus,2001,19.5,25,13.5,352
Cyprus,2002,25.5,25,19.5,352
Czech Republic,1985,21.5,15,25.5,315
Czech Republic,1986,16.5,13.5,22,315
Czech Republic,1987,16,15,20,315
Czech Republic,1988,16.5,13.5,22,315
Czech Republic,1989,18,13.5,23.5,315
Czech Republic,1990,35.5,28.5,26,315
Czech Republic,1991,34,28.5,24.5,316
Czech Republic,1992,34,27,26,316
Czech Republic,1993,30.25,23.25,26,316
Czech Republic,1994,34,28.5,24.5,316
Czech Republic,1995,30.25,23.25,26,316
Czech Republic,1996,27.25,23.25,23,316
Czech Republic,1997,29.5,25.5,23,316
Czech Republic,1998,29.5,27,21.5,316
Czech Republic,1999,29.5,25.5,23,316
Czech Republic,2000,25.75,25.25,19.5,316
Czech Republic,2001,21.25,23.75,16.5,316
Czech Republic,2002,19.75,25.25,13.5,316
Czechoslovakia,1991,34,28.5,24.5,315
Czechoslovakia,1992,34,27,26,315
Czechoslovakia,1993,,,,315
Czechoslovakia,1994,,,,315
Czechoslovakia,1995,,,,315
Czechoslovakia,1996,,,,315
Czechoslovakia,1997,,,,315
Czechoslovakia,1998,,,,315
Czechoslovakia,1999,,,,315
Czechoslovakia,2000,,,,315
Czechoslovakia,2001,,,,315
Czechoslovakia,2002,,,,315
Denmark,1985,35.5,28.5,26,390
Denmark,1986,34,28.5,24.5,390
Denmark,1987,37,28.5,27.5,390
Denmark,1988,32.25,25.25,26,390
Denmark,1989,30.25,23.25,26,390
Denmark,1990,32.25,25.25,26,390
Denmark,1991,31.75,23.25,27.5,390
Denmark,1992,35.5,27,27.5,390
Denmark,1993,35.25,26.75,27.5,390
Denmark,1994,32.5,27,24.5,390
Denmark,1995,35.5,28.5,26,390
Denmark,1996,31,25.5,24.5,390
Denmark,1997,33.75,26.75,26,390
Denmark,1998,32.25,25.25,26,390
Denmark,1999,33.75,25.25,27.5,390
Denmark,2000,34,27,26,390
Denmark,2001,33.75,25.25,27.5,390
Denmark,2002,34,27,26,390
Djibouti,1985,35.5,27,27.5,522
Djibouti,1986,35.5,27,27.5,522
Djibouti,1987,34,28.5,24.5,522
Djibouti,1988,34,27,26,522
Djibouti,1989,35.5,28.5,26,522
Djibouti,1990,32.5,28.5,23,522
Djibouti,1991,34,27,26,522
Djibouti,1992,29,27,21,522
Djibouti,1993,35.5,28.5,26,522
Djibouti,1994,24.5,28.5,15,522
Djibouti,1995,23,26.5,15.5,522
Djibouti,1996,22.5,26.5,15,522
Djibouti,1997,20,22,17,522
Djibouti,1998,16.5,22,13.5,522
Djibouti,1999,12.5,19,12.5,522
Djibouti,2000,18.5,20,17.5,522
Djibouti,2001,12,19,12,522
Djibouti,2002,24,22,21,522
Dominica,1985,37,28.5,27.5,54
Dominica,1986,37,28.5,27.5,54
Dominica,1987,37,28.5,27.5,54
Dominica,1988,35.5,28.5,26,54
Dominica,1989,35,26.5,27.5,54
Dominica,1990,33.5,25,27.5,54
Dominica,1991,35,26.5,27.5,54
Dominica,1992,35.5,28.5,26,54
Dominica,1993,35.5,28.5,26,54
Dominica,1994,37,28.5,27.5,54
Dominica,1995,37,28.5,27.5,54
Dominica,1996,37,28.5,27.5,54
Dominica,1997,37,28.5,27.5,54
Dominica,1998,37,28.5,27.5,54
Dominica,1999,37,28.5,27.5,54
Dominica,2000,34,25.5,27.5,54
Dominica,2001,32.5,24,27.5,54
Dominica,2002,32.5,24,27.5,54
Dominican Republic,1985,26,28.5,16.5,42
Dominican Republic,1986,22.5,28.5,13,42
Dominican Republic,1987,31.5,28.5,22,42
Dominican Republic,1988,23.5,21.5,21,42
Dominican Republic,1989,20,22,17,42
Dominican Republic,1990,15.25,17.25,17,42
Dominican Republic,1991,20.75,16.75,23,42
Dominican Republic,1992,32,26.5,24.5,42
Dominican Republic,1993,23.5,25.5,17,42
Dominican Republic,1994,25,26.5,17.5,42
Dominican Republic,1995,20,25,14,42
Dominican Republic,1996,27,26.5,19.5,42
Dominican Republic,1997,22.5,24,17.5,42
Dominican Republic,1998,24.5,25,18.5,42
Dominican Republic,1999,28.5,28.5,19,42
Dominican Republic,2000,18,23,14,42
Dominican Republic,2001,17.5,22,14.5,42
Dominican Republic,2002,18.5,23,14.5,42
Ecuador,1985,22.5,25,16.5,130
Ecuador,1986,25.25,23.75,20.5,130
Ecuador,1987,22.25,21.75,19.5,130
Ecuador,1988,24.75,21.75,22,130
Ecuador,1989,19.75,20.25,18.5,130
Ecuador,1990,22.25,20.25,21,130
Ecuador,1991,20.75,18.75,21,130
Ecuador,1992,17.25,16.75,19.5,130
Ecuador,1993,22.25,20.25,21,130
Ecuador,1994,12.25,18.25,13,130
Ecuador,1995,18.25,18.25,19,130
Ecuador,1996,24,20,23,130
Ecuador,1997,16,15.5,19.5,130
Ecuador,1998,13.75,18.75,14,130
Ecuador,1999,11.75,15.25,15.5,130
Ecuador,2000,13.75,15.25,17.5,130
Ecuador,2001,9.25,12.25,16,130
Ecuador,2002,12.75,17.25,14.5,130
"Egypt, Arab Rep.",1985,26.5,22.5,23,651
"Egypt, Arab Rep.",1986,19,15.5,22.5,651
"Egypt, Arab Rep.",1987,18,14.5,22.5,651
"Egypt, Arab Rep.",1988,24.25,20.75,22.5,651
"Egypt, Arab Rep.",1989,15.75,19.25,15.5,651
"Egypt, Arab Rep.",1990,27.5,23.5,23,651
"Egypt, Arab Rep.",1991,20.5,18.5,21,651
"Egypt, Arab Rep.",1992,30.5,25,24.5,651
"Egypt, Arab Rep.",1993,18.75,15.25,22.5,651
"Egypt, Arab Rep.",1994,9.75,15.25,13.5,651
"Egypt, Arab Rep.",1995,15,16,18,651
"Egypt, Arab Rep.",1996,18,15.5,21.5,651
"Egypt, Arab Rep.",1997,19,20.5,17.5,651
"Egypt, Arab Rep.",1998,13.75,17.25,15.5,651
"Egypt, Arab Rep.",1999,16.5,16,19.5,651
"Egypt, Arab Rep.",2000,14.5,16,17.5,651
"Egypt, Arab Rep.",2001,13.5,15.5,17,651
"Egypt, Arab Rep.",2002,13.5,12.5,20,651
El Salvador,1985,25.75,23.25,21.5,92
El Salvador,1986,23,23.5,18.5,92
El Salvador,1987,24.5,22,21.5,92
El Salvador,1988,17.5,23,13.5,92
El Salvador,1989,14,20,13,92
El Salvador,1990,17.5,18.5,18,92
El Salvador,1991,19.25,21.75,16.5,92
El Salvador,1992,19.75,22.25,16.5,92
El Salvador,1993,20.25,18.75,20.5,92
El Salvador,1994,11.75,16.75,14,92
El Salvador,1995,24.75,21.75,22,92
El Salvador,1996,20.75,18.75,21,92
El Salvador,1997,20.25,16.75,22.5,92
El Salvador,1998,20.75,15.25,24.5,92
El Salvador,1999,17.75,15.25,21.5,92
El Salvador,2000,13.75,12.75,20,92
El Salvador,2001,12.75,15.25,16.5,92
El Salvador,2002,14.25,15.25,18,92
Equatorial Guinea,1985,35.5,28.5,26,411
Equatorial Guinea,1986,27,18.5,27.5,411
Equatorial Guinea,1987,27,18.5,27.5,411
Equatorial Guinea,1988,32,26.5,24.5,411
Equatorial Guinea,1989,23.5,16.5,26,411
Equatorial Guinea,1990,22,16.5,24.5,411
Equatorial Guinea,1991,22,16.5,24.5,411
Equatorial Guinea,1992,21.5,16.5,24,411
Equatorial Guinea,1993,30.5,26.5,23,411
Equatorial Guinea,1994,30.5,26.5,23,411
Equatorial Guinea,1995,23.5,16.5,26,411
Equatorial Guinea,1996,29,25,23,411
Equatorial Guinea,1997,26,23.5,21.5,411
Equatorial Guinea,1998,12.25,11.75,19.5,411
Equatorial Guinea,1999,25.5,23.5,21,411
Equatorial Guinea,2000,26,23.5,21.5,411
Equatorial Guinea,2001,26,25.5,19.5,411
Equatorial Guinea,2002,27.5,25.5,21,411
Eritrea,1985,20,13,26,531
Eritrea,1986,28.5,23,24.5,531
Eritrea,1987,30.5,25,24.5,531
Eritrea,1988,32,25,26,531
Eritrea,1989,24.5,19,24.5,531
Eritrea,1990,25.75,20.25,24.5,531
Eritrea,1991,22.5,20.5,21,531
Eritrea,1992,26,22,23,531
Eritrea,1993,34,28.5,24.5,531
Eritrea,1994,37,28.5,27.5,531
Eritrea,1995,37,28.5,27.5,531
Eritrea,1996,37,28.5,27.5,531
Eritrea,1997,35.5,28.5,26,531
Eritrea,1998,35.5,28.5,26,531
Eritrea,1999,33.5,26.5,26,531
Eritrea,2000,33.5,25,27.5,531
Eritrea,2001,33.5,25,27.5,531
Eritrea,2002,32,25,26,531
Estonia,1985,37,28.5,27.5,366
Estonia,1986,34,27,26,366
Estonia,1987,32.5,27,24.5,366
Estonia,1988,23.5,15,27.5,366
Estonia,1989,34,27,26,366
Estonia,1990,25.5,17,27.5,366
Estonia,1991,24,15.5,27.5,366
Estonia,1992,37,28.5,27.5,366
Estonia,1993,37,28.5,27.5,366
Estonia,1994,37,28.5,27.5,366
Estonia,1995,37,28.5,27.5,366
Estonia,1996,37,28.5,27.5,366
Estonia,1997,37,28.5,27.5,366
Estonia,1998,32,25.5,25.5,366
Estonia,1999,32.5,24,27.5,366
Estonia,2000,34,27,26,366
Estonia,2001,35.5,27,27.5,366
Estonia,2002,35.5,28.5,26,366
Ethiopia,1985,20,13,26,530
Ethiopia,1986,28.5,23,24.5,530
Ethiopia,1987,30.5,25,24.5,530
Ethiopia,1988,32,25,26,530
Ethiopia,1989,24.5,19,24.5,530
Ethiopia,1990,25.75,20.25,24.5,530
Ethiopia,1991,22.5,20.5,21,530
Ethiopia,1992,26,22,23,530
Ethiopia,1993,32,25,26,530
Ethiopia,1994,18,22,15,530
Ethiopia,1995,18,20.5,16.5,530
Ethiopia,1996,16.75,18.75,17,530
Ethiopia,1997,21.5,20.5,20,530
Ethiopia,1998,11.5,19,11.5,530
Ethiopia,1999,7.25,14.25,12,530
Ethiopia,2000,13.75,17.25,15.5,530
Ethiopia,2001,12.25,14.25,17,530
Ethiopia,2002,12.25,15.75,15.5,530
Fiji,1985,37,28.5,27.5,950
Fiji,1986,34,27,26,950
Fiji,1987,24,27.5,15.5,950
Fiji,1988,20.5,25.5,14,950
Fiji,1989,23,23,19,950
Fiji,1990,32,28.5,22.5,950
Fiji,1991,17.5,22,14.5,950
Fiji,1992,24,22.5,20.5,950
Fiji,1993,18,11,26,950
Fiji,1994,20,23.5,15.5,950
Fiji,1995,25,19.5,24.5,950
Fiji,1996,18.5,20.5,17,950
Fiji,1997,24,20,23,950
Fiji,1998,22.5,20,21.5,950
Fiji,1999,25.5,24.5,20,950
Fiji,2000,14.75,19.75,14,950
Fiji,2001,27.5,25,21.5,950
Fiji,2002,24.5,23.5,20,950
Finland,1985,37,28.5,27.5,375
Finland,1986,37,28.5,27.5,375
Finland,1987,37,28.5,27.5,375
Finland,1988,37,28.5,27.5,375
Finland,1989,37,28.5,27.5,375
Finland,1990,37,28.5,27.5,375
Finland,1991,35.5,28.5,26,375
Finland,1992,37,28.5,27.5,375
Finland,1993,34,27,26,375
Finland,1994,37,28.5,27.5,375
Finland,1995,37,28.5,27.5,375
Finland,1996,35.5,28.5,26,375
Finland,1997,37,28.5,27.5,375
Finland,1998,37,28.5,27.5,375
Finland,1999,37,28.5,27.5,375
Finland,2000,35.5,28.5,26,375
Finland,2001,37,28.5,27.5,375
Finland,2002,35.5,28.5,26,375
France,1985,37,28.5,27.5,220
France,1986,37,28.5,27.5,220
France,1987,35.5,28.5,26,220
France,1988,37,28.5,27.5,220
France,1989,35.5,28.5,26,220
France,1990,35.5,28.5,26,220
France,1991,37,28.5,27.5,220
France,1992,37,28.5,27.5,220
France,1993,37,28.5,27.5,220
France,1994,37,28.5,27.5,220
France,1995,37,28.5,27.5,220
France,1996,37,28.5,27.5,220
France,1997,35.5,28.5,26,220
France,1998,35.5,28.5,26,220
France,1999,37,28.5,27.5,220
France,2000,37,28.5,27.5,220
France,2001,37,28.5,27.5,220
France,2002,37,28.5,27.5,220
Gabon,1985,27.5,20.5,26,481
Gabon,1986,27.5,20.5,26,481
Gabon,1987,29,20.5,27.5,481
Gabon,1988,30.5,22,27.5,481
Gabon,1989,28.5,20,27.5,481
Gabon,1990,27.5,22,24.5,481
Gabon,1991,25,25.5,18.5,481
Gabon,1992,27.5,24,22.5,481
Gabon,1993,29,24,24,481
Gabon,1994,25.5,25.5,19,481
Gabon,1995,31,24,26,481
Gabon,1996,34,28.5,24.5,481
Gabon,1997,34,27,26,481
Gabon,1998,35.5,27,27.5,481
Gabon,1999,26.5,27,18.5,481
Gabon,2000,30.5,27,22.5,481
Gabon,2001,30.5,27,22.5,481
Gabon,2002,29.5,25.5,23,481
"Gambia, The",1985,35.5,27,27.5,420
"Gambia, The",1986,35.5,27,27.5,420
"Gambia, The",1987,34,25.5,27.5,420
"Gambia, The",1988,35.5,27,27.5,420
"Gambia, The",1989,35.5,28.5,26,420
"Gambia, The",1990,35.5,27,27.5,420
"Gambia, The",1991,32,23.5,27.5,420
"Gambia, The",1992,30.5,23.5,26,420
"Gambia, The",1993,31.75,24.75,26,420
"Gambia, The",1994,32,25,26,420
"Gambia, The",1995,32,25,26,420
"Gambia, The",1996,30,25,24,420
"Gambia, The",1997,30,23.5,25.5,420
"Gambia, The",1998,32,25,26,420
"Gambia, The",1999,32,25,26,420
"Gambia, The",2000,32,23.5,27.5,420
"Gambia, The",2001,32,23.5,27.5,420
"Gambia, The",2002,32,25,26,420
Georgia,1985,15.5,14,20.5,372
Georgia,1986,20.5,15,24.5,372
Georgia,1987,16.5,15,20.5,372
Georgia,1988,21,17,23,372
Georgia,1989,29.5,24,24.5,372
Georgia,1990,31,27,23,372
Georgia,1991,23.5,23.5,19,372
Georgia,1992,34,28.5,24.5,372
Georgia,1993,35,26.5,27.5,372
Georgia,1994,37,28.5,27.5,372
Georgia,1995,35.5,28.5,26,372
Georgia,1996,35.5,28.5,26,372
Georgia,1997,37,28.5,27.5,372
Georgia,1998,37,28.5,27.5,372
Georgia,1999,34,28.5,24.5,372
Georgia,2000,28,28.5,18.5,372
Georgia,2001,27,28.5,17.5,372
Georgia,2002,27.5,26.5,20,372
Germany,1985,35.5,28.5,26,255
Germany,1986,37,28.5,27.5,255
Germany,1987,37,28.5,27.5,255
Germany,1988,37,28.5,27.5,255
Germany,1989,32.5,27,24.5,255
Germany,1990,32.25,25.25,26,255
Germany,1991,32.25,25.25,26,255
Germany,1992,35.5,27,27.5,255
Germany,1993,32.5,27,24.5,255
Germany,1994,32.5,27,24.5,255
Germany,1995,35.5,27,27.5,255
Germany,1996,35.5,27,27.5,255
Germany,1997,33.75,25.25,27.5,255
Germany,1998,33.75,25.25,27.5,255
Germany,1999,33.75,25.25,27.5,255
Germany,2000,33.75,25.25,27.5,255
Germany,2001,33.75,25.25,27.5,255
Germany,2002,30.75,25.25,24.5,255
Ghana,1985,33.5,26.5,26,452
Ghana,1986,33.5,28.5,24,452
Ghana,1987,32,28.5,22.5,452
Ghana,1988,32,26.5,24.5,452
Ghana,1989,27.5,23.5,23,452
Ghana,1990,29,23.5,24.5,452
Ghana,1991,25.5,20.5,24,452
Ghana,1992,27,23.5,22.5,452
Ghana,1993,27.25,23.25,23,452
Ghana,1994,24.25,18.75,24.5,452
Ghana,1995,31,24,26,452
Ghana,1996,28.5,25.5,22,452
Ghana,1997,28.75,25.25,22.5,452
Ghana,1998,29.5,22.5,26,452
Ghana,1999,25.5,22,22.5,452
Ghana,2000,27,24,22,452
Ghana,2001,17.5,22.5,14,452
Ghana,2002,24.5,22.5,21,452
Greece,1985,32.5,27,24.5,350
Greece,1986,29.5,27,21.5,350
Greece,1987,29,26.5,21.5,350
Greece,1988,31,27,23,350
Greece,1989,29,25,23,350
Greece,1990,27.5,25,21.5,350
Greece,1991,28.75,24.75,23,350
Greece,1992,29.25,25.25,23,350
Greece,1993,25.5,23.5,21,350
Greece,1994,29.25,25.25,23,350
Greece,1995,34,27,26,350
Greece,1996,32.5,27,24.5,350
Greece,1997,30.5,25,24.5,350
Greece,1998,35.5,28.5,26,350
Greece,1999,26,23.5,21.5,350
Greece,2000,32.5,28.5,23,350
Greece,2001,31,27,23,350
Greece,2002,32.5,25.5,26,350
Grenada,1985,37,28.5,27.5,55
Grenada,1986,35,28.5,25.5,55
Grenada,1987,37,28.5,27.5,55
Grenada,1988,37,28.5,27.5,55
Grenada,1989,35.5,28.5,26,55
Grenada,1990,35.5,28.5,26,55
Grenada,1991,37,28.5,27.5,55
Grenada,1992,37,28.5,27.5,55
Grenada,1993,35.5,27,27.5,55
Grenada,1994,37,28.5,27.5,55
Grenada,1995,35.5,27,27.5,55
Grenada,1996,35.5,27,27.5,55
Grenada,1997,35.5,28.5,26,55
Grenada,1998,34,27,26,55
Grenada,1999,32.5,28.5,23,55
Grenada,2000,32.5,27,24.5,55
Grenada,2001,35.5,28.5,26,55
Grenada,2002,37,28.5,27.5,55
Guatemala,1985,26.5,24,21.5,90
Guatemala,1986,26,25,20,90
Guatemala,1987,29.5,27,21.5,90
Guatemala,1988,22,25.5,15.5,90
Guatemala,1989,16.5,19.5,16,90
Guatemala,1990,25.5,22,22.5,90
Guatemala,1991,13,20.5,11.5,90
Guatemala,1992,19.5,26.5,12,90
Guatemala,1993,17,22.5,13.5,90
Guatemala,1994,20.5,24,15.5,90
Guatemala,1995,18.5,22,15.5,90
Guatemala,1996,17,22.5,13.5,90
Guatemala,1997,17,20.5,15.5,90
Guatemala,1998,13,19,13,90
Guatemala,1999,5.5,15.5,9,90
Guatemala,2000,9.5,16,12.5,90
Guatemala,2001,8.5,19,8.5,90
Guatemala,2002,17,23.5,12.5,90
Guinea,1985,37,28.5,27.5,438
Guinea,1986,34,27,26,438
Guinea,1987,35.5,27,27.5,438
Guinea,1988,32.5,25.5,26,438
Guinea,1989,29.5,25.5,23,438
Guinea,1990,30.5,27,22.5,438
Guinea,1991,32,25.5,25.5,438
Guinea,1992,33.5,28.5,24,438
Guinea,1993,35.5,27,27.5,438
Guinea,1994,35.5,28.5,26,438
Guinea,1995,29,25.5,22.5,438
Guinea,1996,30.5,27,22.5,438
Guinea,1997,28.5,25.5,22,438
Guinea,1998,32.5,25.5,26,438
Guinea,1999,31,25.5,24.5,438
Guinea,2000,29.5,25.5,23,438
Guinea,2001,25,22.5,21.5,438
Guinea,2002,26,22.5,22.5,438
Guinea-Bissau,1985,33.5,25,27.5,404
Guinea-Bissau,1986,35,26.5,27.5,404
Guinea-Bissau,1987,32,26.5,24.5,404
Guinea-Bissau,1988,32.5,28.5,23,404
Guinea-Bissau,1989,30.75,26.75,23,404
Guinea-Bissau,1990,30.75,26.75,23,404
Guinea-Bissau,1991,32.5,27,24.5,404
Guinea-Bissau,1992,32,28.5,22.5,404
Guinea-Bissau,1993,34,28.5,24.5,404
Guinea-Bissau,1994,34,28.5,24.5,404
Guinea-Bissau,1995,34,28.5,24.5,404
Guinea-Bissau,1996,27,18.5,27.5,404
Guinea-Bissau,1997,33.5,28.5,24,404
Guinea-Bissau,1998,31.5,28.5,22,404
Guinea-Bissau,1999,35.5,28.5,26,404
Guinea-Bissau,2000,35.5,28.5,26,404
Guinea-Bissau,2001,34,28.5,24.5,404
Guinea-Bissau,2002,35.5,28.5,26,404
Guyana,1985,27.5,27,19.5,110
Guyana,1986,31,28.5,21.5,110
Guyana,1987,34,28.5,24.5,110
Guyana,1988,29.5,28.5,20,110
Guyana,1989,27.5,28.5,18,110
Guyana,1990,32.5,28.5,23,110
Guyana,1991,31,25.5,24.5,110
Guyana,1992,29.5,27,21.5,110
Guyana,1993,29,27,21,110
Guyana,1994,28,25.5,21.5,110
Guyana,1995,32,27,24,110
Guyana,1996,34,28.5,24.5,110
Guyana,1997,32.5,27,24.5,110
Guyana,1998,35.5,28.5,26,110
Guyana,1999,29,25.5,22.5,110
Guyana,2000,29.5,22.5,26,110
Guyana,2001,31,27,23,110
Guyana,2002,23.5,25.5,17,110
Haiti,1985,35.5,28.5,26,41
Haiti,1986,34,28.5,24.5,41
Haiti,1987,16,28.5,6.5,41
Haiti,1988,9.5,28.5,0,41
Haiti,1989,19,23.5,14.5,41
Haiti,1990,31,27,23,41
Haiti,1991,20,25,14,41
Haiti,1992,9.5,27,1.5,41
Haiti,1993,9.5,21.5,7,41
Haiti,1994,21,25,15,41
Haiti,1995,29,28.5,19.5,41
Haiti,1996,20,25,14,41
Haiti,1997,26,25,20,41
Haiti,1998,26,25,20,41
Haiti,1999,24.5,23.5,20,41
Haiti,2000,5,20,4,41
Haiti,2001,16.5,22,13.5,41
Haiti,2002,18.5,22,15.5,41
Honduras,1985,24.5,25.5,18,91
Honduras,1986,21.5,22,18.5,91
Honduras,1987,26.5,25.5,20,91
Honduras,1988,28.5,27,20.5,91
Honduras,1989,19,19,19,91
Honduras,1990,25,26.5,17.5,91
Honduras,1991,16.5,19,16.5,91
Honduras,1992,11.5,18.5,12,91
Honduras,1993,20,20,19,91
Honduras,1994,23,21.5,20.5,91
Honduras,1995,17.5,22,14.5,91
Honduras,1996,17.5,18.5,18,91
Honduras,1997,15,17,17,91
Honduras,1998,18.5,20,17.5,91
Honduras,1999,14.5,15.5,18,91
Honduras,2000,13.5,13,19.5,91
Honduras,2001,18.5,17.5,20,91
Honduras,2002,15,17.5,16.5,91
Hungary,1985,22,13.5,27.5,310
Hungary,1986,27.5,22,24.5,310
Hungary,1987,32,25,26,310
Hungary,1988,30.5,28.5,21,310
Hungary,1989,32.5,27,24.5,310
Hungary,1990,31,28.5,21.5,310
Hungary,1991,34,28.5,24.5,310
Hungary,1992,35.5,28.5,26,310
Hungary,1993,29.25,25.25,23,310
Hungary,1994,34,27,26,310
Hungary,1995,35.5,28.5,26,310
Hungary,1996,29,27,21,310
Hungary,1997,35.5,28.5,26,310
Hungary,1998,35.5,28.5,26,310
Hungary,1999,32.5,27,24.5,310
Hungary,2000,31,27,23,310
Hungary,2001,26,27,18,310
Hungary,2002,27.75,25.25,21.5,310
Iceland,1985,37,28.5,27.5,395
Iceland,1986,37,28.5,27.5,395
Iceland,1987,37,28.5,27.5,395
Iceland,1988,32.5,28.5,23,395
Iceland,1989,34,28.5,24.5,395
Iceland,1990,32,26.5,24.5,395
Iceland,1991,37,28.5,27.5,395
Iceland,1992,37,28.5,27.5,395
Iceland,1993,35.5,28.5,26,395
Iceland,1994,35.5,28.5,26,395
Iceland,1995,35.5,28.5,26,395
Iceland,1996,35.5,28.5,26,395
Iceland,1997,37,28.5,27.5,395
Iceland,1998,35.5,28.5,26,395
Iceland,1999,37,28.5,27.5,395
