STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLR,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Belarus,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.24556719322608,-9.798383500742432,-7.803770138138731,-11.595575079305206,-10.108852684303372,3.1466859809643495,11.863952197098413,8.88936445502398,3.8663786949218775,6.299636281992306,5.2638921881462295,5.716082514330594,7.794917818678314,12.212618426407104,10.149767164698105,10.675586717124162,9.099460040686964,10.581305038427956,0.44670571744522647,7.98573283435519,5.797550173294596,1.8672697367038182,1.037490048028559,1.594062024662236,-3.9572512636508037,-2.6119138156723807,2.64480751685403,3.3699915078144898,1.6513675093432028,-0.2512246852960942,3.2908174937027894,-3.8885400802651873,4.691207973908163,4.871813262912994,1.8199685317759986
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMY,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Low & middle income,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,-0.3852901802566322,1.6416861268177598,2.1911157264623853,5.300840924760465,3.4720128456510224,2.2354545702144577,0.6669248597576285,3.506597940610547,5.327517339125578,5.259026061941768,3.4818302058441617,3.549138692420925,4.360039578194289,3.538259329293453,1.9521832353166673,3.99955676169661,2.431441716691367,1.5092346258876148,2.3394930882802925,2.4097527733388517,-0.23354256606077684,0.6653872469851478,-0.7151260884686934,2.4745983867539394,2.2285878928425547,1.5463483720208586,2.461422521340026,1.9802456404499225,0.7209766162303879,1.0596680681291133,0.9652180178077856,2.3132243799806105,3.0481122374713863,3.2115987685604352,2.7948705317112825,4.3687026937411275,3.8955664945416117,1.578520828887008,1.9272563760779065,3.8937782078693743,2.0726338728675984,3.1125409135053417,4.248926063057041,6.193433191480111,5.848724434812752,6.6963482693044085,7.328100611772555,4.468231888859208,2.5229674680895755,6.601982864079844,4.863308494501297,4.018017371912677,4.167472817601478,3.721513411864791,3.291062152088358,3.3071556460558327,3.9208071852632003,3.6272902415883834,2.8517222638572974,-2.267610764601585,6.262313821419042,3.017526698112732,3.6415401980974877,3.3652939680916916,3.4752083544986334
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIC,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Low income,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,0.7332345968782477,2.901748148314695,0.2101522736566892,2.0270936914858595,-0.9137020525116668,-1.1793223089910043,2.959746408251519,-0.019667927854243317,0.6558051367327522,0.17136211884114516,-3.006996530549344,-2.142708826731891,0.20701332405919004,0.98266091666585,-1.2055618212996109,-1.1339757733434084,-3.512564707663941,-2.0139163373348623,-0.15169547525782434,2.285203883275173,0.8550882251676484,-2.8058039522387475,-5.4572447615945805,-1.1945672259806628,-3.076782161575025,-2.00775418282673,-1.4133553572069246,1.8849587452774728,2.5537556530206444,2.942398138611253,1.2767671528660713,-0.3036865400131319,0.4174390662807781,1.9094299821579455,2.322519823627573,1.3272422690185692,3.41053948771426,3.6321452365585003,2.6671790335236523,3.1583573501793296,2.558019159977306,0.8509528582921746,4.150991881233466,-2.413740518711876,-5.735389751254843,1.4987498300574629,1.2626221282139056,-2.8754943779449036,-0.8349595181986018,0.4047170557906554,0.6565382888909568,1.0374454897049077,-2.5151815818182115,-0.6992017622073377,1.0301694567531001,-1.4836205274885117,0.6393580031478336,2.545390247738652
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Thailand,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.3191146938734306,4.4172213726670435,4.829723449883502,3.686652176879008,4.996239413420994,7.878361824925236,5.487048634999397,5.0545032012544056,3.591747835825771,8.369391694857683,2.1038945036439713,1.5390630167723316,7.366845340910061,1.8381720000286492,2.439439328029593,6.830875252080901,7.414337820578126,7.915473904973112,3.1816488675636947,3.027246120725934,3.801655242479214,3.314441969248776,3.559156483018839,3.763026956814656,2.7340897217992506,3.6633357486729636,7.633965852594088,11.372895100010425,10.358419297039958,9.360950586830086,6.803950899888832,6.379027164283542,6.5937409314766455,6.416472637111539,6.588330879713112,4.202878108464176,-4.04196098576827,-8.832168211660203,3.2690566052590526,3.280234795148715,2.398731617648224,5.132750097322571,6.194936231683371,5.341162059510623,3.295375785113407,4.100117796915143,4.594989212028196,0.9472801701565032,-1.42135866699509,6.794799286491667,0.2150455596284644,6.58038336266074,2.0861531602812846,0.45053655380588964,2.65971785318402,2.969441552967183,3.7379780028308716,3.9076262417335528,1.905834957583295,-6.249326331379919,1.4370303135776936,2.6264001469665317,2.295741756813399,2.9980487421101145,2.5113436162645684
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBY,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Libya,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5.458926638547837,27.110687982788974,29.549376431777546,39.84074749075336,24.574094838549428,15.702949147546704,8.233936873209686,30.12229733655505,9.634439738901435,1.5090154093665689,-8.398017194503808,5.569003190731593,-1.944137020490004,16.264253582664907,-1.6087150840496776,16.121914549538644,2.7973824082729237,-2.4819010152931043,2.848887545916611,-4.91683695828884,-23.588447656946627,-0.044514128484536286,-2.32002046932395,-6.417526162350811,4.850536737417002,-13.970798357882032,-17.02230395366074,4.8369451161616865,4.603553832043957,1.332736907084282,13.131480917970293,-4.723964545593887,-5.647915561466434,0.05355262004864869,-3.9103522361141927,0.4845833256962493,3.607964746012925,-4.9793447133342426,-0.7435023769084097,1.9793084329474055,-3.555695935329382,-2.8426778371221815,10.783872175660349,2.325769437823766,9.539223889949838,4.338302666454297,4.069162074504831,-2.260341953636754,-6.37107364350932,2.9073677224471766,-49.127856521228594,91.78137026909388,-19.6276937990081,-24.511053685644896,-2.430052651756469,-2.980832619527206,30.395061126349475,6.203272049378654,-12.498917422236758,-30.40017174088831,26.685393655949397,-9.424902069920705,8.96534736140164,0.8595001828136049,12.193204270646518
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Georgia,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.223694086267699,3.528061031630685,2.678212302455549,3.953143020018274,9.112375380432326,6.313020043102412,5.215962103987579,3.512400365025954,3.80071619599029,10.975044293228791,1.4104347487901947,1.8020555893566836,5.548862477087397,7.868985776731435,6.590866407627487,5.337210737967553,6.168159176026535,6.804188822696773,6.5829683374696515,3.698676129479338,4.406613672961029,1.142470598367538,3.3889730252205936,4.531567718925402,4.025229348999247,-8.987637796258767,0.4487668919599912,4.515476911737281,-7.437231799663138,-14.765716621189767,-21.652946447152956,-45.3248837559735,-29.841453334551417,-9.008201646874568,6.525214337983741,15.312835245369754,14.123244741854663,5.684291063469686,5.005584537733341,3.840180243270524,6.445785292909179,6.424652843515005,11.809610686787607,6.4498499387719335,10.289578521487314,10.045296671285087,13.164350952042398,2.7332346709434034,-2.7911810481928114,7.024283668976736,8.803628873367202,7.366752154639485,5.449782655484171,4.041627523145138,3.188392948629442,3.388353283167447,5.145826775627356,6.103447450873588,5.5616716587315835,-6.354787152064674,11.06507800678311,10.842208805380807,7.7456855172756605,6.8882584414629235,4.0964685539910874
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GBR,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,United Kingdom,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.9232739540910444,0.2443410568281763,4.077740578384436,4.910400246325679,1.4762808726373322,1.0090456187358967,2.2237331064265646,4.960533014503142,1.516151490817947,2.2998746523674782,1.579387173241372,3.2756130298516837,7.106396607399006,-1.7416783881113673,-0.6694968041859113,2.8299529927352296,2.3970072484990936,3.3978316517311953,2.654620243524917,-2.2959452153889117,-1.357813072542399,2.129668431278219,3.589015118012597,2.508564502787692,3.3645279746504286,3.7717054376786905,4.339979100525682,4.799122206365496,2.015542641723215,0.47845593204010584,-1.59721933146524,1.0211660302119014,3.242670905913215,4.686553561818201,3.2598580236914927,2.353963786712285,4.610210971701449,2.945886729898291,2.6018073451557626,4.1515806138274485,1.997599243202103,1.279365437225394,2.7390055443689647,1.745494688738475,2.0872998807229095,1.4414302818718028,2.132535584665149,-0.8329679427609022,-5.30637777763782,1.4620694768097593,0.06634889119987974,0.8076616429695065,1.0412768954322758,2.392287235714633,1.4059776835307076,1.3979785487750576,2.464094287011889,1.0564966711085049,0.7380724568418486,-10.198850122177902,8.15741414430147,4.1267500565517,-1.0306551867822975,-0.021260183100025642,1.0878675960482411
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Equatorial Guinea,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,0.6743850384286674,-3.813396497729002,-1.4792525073001173,-4.934160672869908,6.858533107326096,-6.959338152889956,0.03851122362168269,-1.3442328394305179,-4.938856963602916,-5.376483093158029,-4.630318175111981,29.850886286873532,6.999949479886737,12.403008373160063,13.141486523239124,60.3410922687992,140.49057785774747,19.031498904049784,20.816107936924084,12.151633960644432,53.23568808254194,12.258597420865954,7.247865427050186,30.01629766887234,10.901203443510752,3.031055581955073,10.196897569374713,12.532673345121609,-3.220460295269177,-13.015171837035183,1.9990576279925705,3.988003867820879,-7.888560394436496,-3.430585953129139,-12.491714266342797,-12.097109899898555,-8.940535550475772,-9.370419051859429,-8.523912820418417,-7.3587465736667355,-1.5665204001559943,0.6617862587819872,-9.62995914700062,-1.9892322891805208,-8.076962382951223
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.6490548810619288,4.021796556790363,5.201287777613089,7.872691223246434,4.504907923097392,5.8915994608155415,4.80886961677281,6.683760936341358,8.670904436907861,1.2582337226374278,2.563837110474722,4.6881279239705975,5.309325048955742,-1.0598432809138814,1.668504696540225,2.4648348636018227,3.595611222872378,4.2089263970425606,4.326009030291502,2.2225046316574293,3.0458614058146907,2.4914600462584815,2.704210037134331,4.619960321143495,4.161611492693609,3.3204920444741504,4.613488041312806,5.956791292292451,3.4879191390884756,3.538621506718002,3.330445277989085,2.8380713824988106,2.847186984819473,3.878613710732168,4.267485702439089,4.346364860430654,3.045089317771456,-0.8466185377106541,2.7449920788669857,4.542260278301185,2.3395622969440524,3.568859653026337,4.092542100653219,5.063160076105206,5.173117474053129,5.723851163937013,6.728845038984915,3.6427976022068975,1.7971807792163332,6.87351072245292,4.616211703913223,4.410382647097791,4.4328805002522955,4.1237533888949685,4.009526944926179,3.89817538925152,4.298481677313177,4.182445884231242,3.503636390674785,-0.4979349431996667,6.224978090910426,2.856707940160959,3.8606314459924533,3.5569199078724125,3.8862287432389593
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HIC,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,High income,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.142271761463732,4.306098903996229,3.7983948509880747,5.149638225809966,4.362169009670964,4.458077040899028,2.8411551899713885,4.927425613609998,4.615745821924392,2.0779934395711166,2.6250194509798774,4.442928588627979,5.414284077260348,0.3494832682562361,-0.7138675183854843,4.158666856255792,2.9781020330793524,3.412710831116115,3.2165940655459337,0.4374353801894131,1.0988918870179987,-0.8410849085762209,2.1385069583777465,4.059220550557768,2.815851598471127,2.5270671621905336,2.846593271998742,3.909599540965388,3.1047242122209155,1.9605078742141586,0.11843104506242241,0.8190521908707922,0.44023285945932855,2.3656468927730714,2.209359713026089,2.315821743708895,2.964926720184067,2.0834508043502353,3.0369298964203892,3.771207152889673,1.0596007931964522,1.1306064143136325,1.7448030562264876,2.9459811581628657,2.455314910205985,2.643135086987016,2.2311544790460687,-0.00417087613298861,-3.95310917949044,2.588960471226031,1.556885407374935,0.9141330818524409,1.0331728768894948,1.6579838585155926,1.72624124181921,1.2267610717658215,2.0439015997698533,2.0708879859272002,1.5383343256568622,-4.121577319673577,6.097459337629459,2.6472798027717346,1.0644300897687486,1.2656117830808427,1.4912080124990013
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NOR,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Norway,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5.432493185105059,1.9912455961099909,3.003259291459642,4.21939377181468,4.470367908322231,2.9612015195624792,5.370915560721471,1.4038796476528432,3.65664189033825,1.2053500466392393,4.975991292478582,4.482070979186162,3.761930478305615,3.321491228828947,4.370385131643133,5.354276657751299,3.712625052698698,3.4599314910190344,3.9964491480931628,4.191570357172509,1.3249913304363758,-0.1250529712506676,3.597348651979388,5.7766321319413265,5.245454184448505,3.677194014437248,1.2691777873169627,-0.8647336818632709,0.6133441570661802,1.6087002265749533,2.3696966648522277,2.968195492346723,2.262548240658191,4.44295072277572,3.613611995349004,4.4387694177324875,4.523801059177913,2.116084742818174,1.485297415376749,2.7741961144369895,1.647746067350056,0.9118007248632125,0.5051301897229195,3.715454824242471,2.2708197037983666,2.0222660674028106,2.355693079419126,-0.4259839144253874,-2.846262268420517,-0.24544764530864427,0.07838831192361795,1.482255257873959,0.05574242212816216,0.9503165554594517,1.0338967796810152,0.4031581602195615,1.843749313828468,0.44516875319466465,0.7870318498989661,-1.9395979314110576,3.5877047038020464,3.14953207512265,-0.7831536048347232,0.464903814211155,0.3900274402341921
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,POL,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Poland,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.344790996172463,2.201065853347501,3.474682759540954,5.070855522545386,7.783275672680475,6.01319811600105,6.289311514500625,4.58421234371184,4.707878067334377,5.755022676619362,1.2616759759541907,1.9484048628204818,3.593265476511931,5.152304956576813,3.306214771520885,6.269429323513734,6.818439881045691,4.369536452220331,2.5456168247388433,3.4640085386787263,5.1988822232338805,1.5120243670463651,0.7450319772714238,3.9983183212462876,4.501384676348948,3.0754752825238825,5.13933542172569,6.2460711054001905,4.606007273410853,-0.8612020023789171,8.471717999834055,5.712275974473101,0.6168531013367868,3.3894742290125492,3.923422778116972
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIN,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Guinea,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,3.4868607738869173,0.5582728247513131,-0.1238469573505796,3.5455872202535517,1.2551179829468424,6.253360707859372,-4.844827074045057,5.116417110065498,-2.8299793263661,0.8098038056784134,-1.2655914072166325,-0.22494872120449827,-0.8194620738712075,-0.8256077446516485,2.5617547340523856,0.5984393691661865,0.6819860461034182,3.5633243395954537,1.3391090418754032,0.7803800084003001,-1.413054263764721,0.026911659367485186,1.8933258126725434,0.8994517213161828,1.7250394754699556,1.5470699360466966,3.0420646398720947,1.7125576616200675,1.5118079281434262,0.5121947417639632,2.3094707454704775,3.538704716278801,-0.9966484653037071,0.17259356587987895,0.9573663565592767,-0.903894697466356,4.373078214523574,1.6441738816814393,-3.5075830272275113,2.2671303926640576,3.028260487644687,3.3475905899190224,1.4353219620192021,1.1563096747785124,1.2305341257088998,8.01216245351651,7.51589992127235,3.6870087391261137,2.946402443566299,2.0669499756241265,2.9692100936955512,1.4230632799339986,2.9750250246766967,2.8559023366216962,4.992547907679295
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHS,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Bahamas, The",GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5.341905030458079,5.039960225250127,5.1290459275428475,5.472593468083616,5.630973666816601,4.197024665544973,4.604745806896176,3.4356972401879773,4.149218202083489,-9.22052020394058,-1.5017796577073739,-6.055908012142979,5.03040328662334,-18.599207234060458,-16.647625674146056,2.9221203328414873,6.83592798874075,11.83021660806844,23.669346536400894,4.527743963364728,-10.79470812347617,4.9251206976086195,1.8680211445506671,12.260367064179874,3.052309063131986,0.06491440812919791,1.254972311375127,0.5768227814923819,4.865747119543059,-3.296191759463113,-5.815327371383688,-5.573309074822561,-1.555541082457637,1.3503874431031022,2.6641568464707603,2.5876999442699002,-0.22258446741933824,3.2345435742758184,5.720718619555726,2.790905518430506,1.3735339995390063,1.5348629318823015,-2.4428489492103864,-0.35393131069996286,2.159759354526898,1.1979647331660033,0.02231615685886368,-3.6290178356787095,-5.414140447022561,0.24883703755354247,-0.5374163552383067,3.478927762708082,-3.756252482478999,0.9558377796056163,0.19854491473955704,-1.8465314844418117,2.7281154949569952,1.8159781736958962,-1.3305299995626285,-20.32918135592692,17.434844816468015,10.552969099048639,2.5575604618712617,2.903871234629875,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,St. Vincent and the Grenadines,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.723283971638793,2.07054721676397,-7.628108865826988,2.2535640647689945,-0.42207444020723983,-1.2221353148220544,-10.565333094449187,5.379236295594552,1.8490953452338346,9.700333204394866,2.00291114622803,24.65025033858616,-11.912935759435669,-9.612810954144337,-8.373521178770133,9.493343181747235,12.33910845318644,8.948601890603712,2.679867596742838,1.720205847000031,3.7576617132588694,3.593465729057428,1.3375761477962556,5.746016574251527,5.377907707747994,4.850847309199153,-0.21940144744367274,13.397408899710243,0.8460536592845216,3.64619461199149,0.7660791494405288,6.106580389591059,4.0417391994385525,-1.407665916804163,7.643675748267341,1.2234424651832825,3.4850245407912297,4.0543271332726505,2.54179354025959,1.478801275464292,1.7876749209144691,5.485251176191227,6.885593513115822,4.397050006061789,2.8394519109745886,7.413397957311574,3.7704226140640884,0.859512861875416,-0.9141245850361912,-3.9935109501687265,-0.051811853061735746,1.7394537980291176,3.0319570809024015,1.7100777370034734,3.337654306029677,4.748045400168394,2.207386418509415,3.9003167169073123,1.4019365711429117,-3.676188031654277,2.7734216630926483,3.9141286959437878,6.077931114533271,4.793047801776808,4.10818502429764
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHL,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Chile,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.346400062003241,1.8238434134176629,3.576813331974506,0.46370110210835946,-1.2326050162164108,9.414433423537787,1.7353129851817073,1.769129249006852,2.322658594513044,-0.010484914199594186,7.771941976412805,-2.322262173407381,-6.559339637354583,-0.34498890709787133,-13.636254935641531,2.0112575098826255,9.459887192073907,6.410429542462623,6.838093014831912,6.585954532968245,5.163674431121493,-12.782809461513096,-6.325881857604756,2.4369101505167237,1.98564660313194,3.7842383936810933,5.0594488009210465,5.622600772652646,8.55804238316513,1.8858161163200862,5.979140255573839,9.718440449492434,5.038662652962174,3.5062580351611388,7.66762918859645,5.612431245713552,5.964963675787871,2.83546295262515,-1.5203580468630093,3.7236187317844553,1.968751819036612,2.0699188584777346,3.6330153019671627,5.602919854861682,4.791828391397161,5.019521358274574,4.143862129278617,2.757556992850212,-2.110610426924282,4.793637480146359,5.1810403333439865,5.141584312510346,2.327892560981823,0.7830020863754328,1.113704459474647,0.5298335172986697,-0.23511016742517654,2.1498819546391417,-0.9523965007245039,-6.97738648556296,10.846934233223209,1.559148689652261,0.13520592166769063,2.2541073955745645,1.9683666879239468
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDA,WB_WDI_NY_GDP_PCAP_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,IDA total,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,-1.3235903479351947,3.3109965768289555,2.2175290975673363,2.1929240866530364,1.7586249843629957,-0.8992492302913035,-4.8319329035299745,1.2565668912356358,6.132712196637485,5.405997025149276,3.7434994734719282,-0.7132168933299994,1.356837340144267,4.521869198316537,-3.002057096463716,2.7373531434379856,1.3077690246380484,-1.4756685385882378,0.6396890487822589,0.7048044229782278,-3.067277019870062,-2.83217369770729,-3.5962918705288587,-1.1349121485247338,1.3060613552692502,0.18161729307746555,0.830287716788277,2.0342223560161585,-0.4121543230450726,1.1245541103078267,-0.5650837622690119,-0.6758972526365312,-1.8156731648548003,-1.5564855720516562,0.9377522225138932,2.259166109962706,1.2671469651789806,0.9479221988743376,0.521113170205382,1.4312682244792967,1.6055921573350957,3.0027772635053793,2.3230434399070816,4.211116308658674,3.6959013232387576,3.535335141241916,3.4128165263986006,2.5702010574038354,2.5829873458970383,3.7447961960973544,1.7498493899606729,1.1733953070457375,3.261179792675989,3.2372519766834955,1.3438761839564677,1.0917147250679022,1.7959880525183252,2.130061301767711,1.6840724744634485,-3.9118121465961764,1.761084501850064,2.374811585658037,0.9454603779377635,2.1803938649552776,2.555629898381156
